name,author_id,snippet,link,source
Joon Son Chung,JJ_LQ0YAAAAJ,"KAIST - ‪‪Cited by 19204‬‬ - ‪Machine learning‬ - ‪speech processing‬ ... Deep audio-visual speech recognition. T Afouras, JS Chung, A Senior, O Vinyals ...See more",https://scholar.google.com/citations?user=JJ_LQ0YAAAAJ&hl=en,Google Scholar
Junsoo Oh - Google 학술 검색,jFsKvesAAAAJ,"PhD Student, KAIST AI - ‪‪인용 횟수 34번‬‬ - ‪Deep Learning Theory‬",https://scholar.google.com/citations?user=jFsKvesAAAAJ&hl=ko,Google Scholar
Jung Kim,Xdnc5IMAAAAJ,... KAISTVerified email at kaist.ac.kr. Wonkeun Youn ... Deep neural network based electrical impedance tomographic sensing ...See more,https://scholar.google.com/citations?user=Xdnc5IMAAAAJ&hl=en,Google Scholar
Jaehyeong Jo,sB2n9ncAAAAJ,"PhD Student, KAIST - ‪‪Cited by 739‬‬ - ‪Geometric Deep Learning‬ - ‪Diffusion Models‬",https://scholar.google.com/citations?user=sB2n9ncAAAAJ&hl=en,Google Scholar
Yang-Kyu Choi,L3xBe_4AAAAJ,"... KAISTVerified email at ee.kaist.ac.kr. Chulhee Choi, MD ... Ultra-thin body SOI MOSFET for deep-sub-tenth micron era. YK Choi, K ...See more",https://scholar.google.com/citations?user=L3xBe_4AAAAJ&hl=en,Google Scholar
Seungbok Lee - Google 학술 검색,VjNHJccAAAAJ,... KAISTkaist.ac.kr의 이메일 확인됨. Jin-Woo LeeImperial College ... Brightening deep-blue perovskite light-emitting diodes: A path to Rec.,https://scholar.google.com/citations?user=VjNHJccAAAAJ&hl=ko,Google Scholar
Jongmin Park - Google 학술 검색,PWio4eYAAAAJ,"student, KAISTkaist.ac.kr의 이메일 확인됨. Juan Luis ... Compass: High-efficiency deep image compression with arbitrary-scale spatial scalability.",https://scholar.google.com/citations?user=PWio4eYAAAAJ&hl=ko,Google Scholar
Donggyun Kim - Google 학술 검색,g_CtB50AAAAJ,Phd. Student at KAIST - ‪‪인용 횟수 170번‬‬ - ‪Machine Learning‬ - ‪Deep Learning‬,https://scholar.google.com/citations?user=g_CtB50AAAAJ&hl=ko,Google Scholar
Yung Yi,bg92wVEAAAAJ,"Professor of Electrical Engineering, KAIST ... Detection of atrial fibrillation using a ring-type wearable device (CardioTracker) and deep learning analysis of ...",https://scholar.google.com/citations?user=bg92wVEAAAAJ&hl=en,Google Scholar
Munchurl Kim,bGXte_4AAAAJ,"... Deep Learning for Image Restoration and Qualty Enhancement - ‪Deep‬ ... KAIST, ICT Endowed Chair ProfessorVerified email at kaist.ac.kr.",https://scholar.google.com/citations?user=bGXte_4AAAAJ&hl=en,Google Scholar
